36649,Machine learning big data framework and analytics for big data problems,2012
36650,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2013
36651,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2010
36652,Performance benefits of dataMPI: A case study with bigdatabench,2015
36653,Performance Benefits of DataMPI: A Case Study with BigDataBench,2001
36654,Analysis and acceleration of NTRU lattice-based cryptographic system,2016
36655,Towards a collective layer in the big data stack,2009
36656,GPU-based regression analysis on sparse grids,2008
36657,MPI for Big Data: New tricks for an old dog,2002
36658,DSIMBench: A benchmark for microarray data using R,2004
36659,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2012
36660,Distributed stochastic ADMM for matrix factorization,2000
36661,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2019
36662,SDAFT: A novel scalable data access framework for parallel BLAST,2019
36663,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2008
36664,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2019
36665,Parallelizing K-means algorithm for 1-D data using MPI,2012
36666,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2013
36667,A CUDA-enabled hadoop cluster for fast distributed image processing,2001
36668,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2014
36669,GPU accelerated item-based collaborative filtering for big-data applications,2000
36670,Experimental framework for searching large RDF on GPUs based on key-value storage,2005
36671,"Hardware for big data""",2010
36672,Hash match on GPU,2008
36673,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2002
36674,Using iterative MapReduce for parallel virtual screening,2006
36675,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results,2006
36676,Distributed kernel matrix approximation and implementation using message passing interface,2014
36677,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets,2016
36678,Driving big data with big compute,2005
36679,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime,2015
36680,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2005
36681,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2012
36682,Performance benefits of dataMPI: A case study with bigdatabench,2011
36683,Performance Benefits of DataMPI: A Case Study with BigDataBench,2016
36684,Analysis and acceleration of NTRU lattice-based cryptographic system,2005
36685,Towards a collective layer in the big data stack,2003
36686,GPU-based regression analysis on sparse grids,2000
36687,MPI for Big Data: New tricks for an old dog,2007
36688,DSIMBench: A benchmark for microarray data using R,2014
36689,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2000
36690,Distributed stochastic ADMM for matrix factorization,2009
36691,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2018
36692,SDAFT: A novel scalable data access framework for parallel BLAST,2017
36693,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2012
36694,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2008
36695,Parallelizing K-means algorithm for 1-D data using MPI,2010
36696,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2002
36697,A CUDA-enabled hadoop cluster for fast distributed image processing,2017
36698,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2010
36699,GPU accelerated item-based collaborative filtering for big-data applications,2011
36700,GPU accelerated item-based collaborative filtering for big-data applications,2012
36701,Experimental framework for searching large RDF on GPUs based on key-value storage,2001
36702,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2006
36703,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2019
36704,A system for large-scale visualization of streaming Doppler data,2013
36705,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2017
36706,Parallel Breadth First Search on GPU clusters,2012
36707,The extraction of feature points from DEM geographic data in Cloud Computing environment,2001
36708,Software platform VAR for heterogeneous GPGPU-systems,2010
36709,A CUDA-enabled Hadoop cluster for fast distributed image processing,2014
36710,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2008
36711,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2004
36712,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2017
36713,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2014
36714,GPU accelerated item-based collaborative filtering for big-data applications,2009
36715,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2000
36716,Remote GPU Virtualization: Is It Useful?,2012
36717,Towards an Energy-Efficient Tool for Processing the Big Data,2019
36718,GERBIL: MPI+YARN,2017
36719,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2019
36720,k-Balanced sorting and skew join in MPI and MapReduce,2001
36721,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2014
36722,Watershed reengineering: Making Streams Programmable,2007
36723,Analysis and acceleration of NTRU lattice-based cryptographic system,2012
36724,Handling Big Data Efficiently by Using Map Reduce Technique,2009
36725,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2007
36726,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2004
36727,A GPU-accelerated Density-Based Clustering Algorithm,2001
36728,An Empirical Study on BLAST Parallel Acceleration,2014
36729,Optimize Parallel Data Access in Big Data Processing,2003
36730,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2016
36731,Accelerating Complex Event Processing through GPUs,2018
36732,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2001
36733,Towards a Collective Layer in the Big Data Stack,2006
36734,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2006
36735,Hash match on GPU,2004
36736,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2015
36737,Big Data Computation for Workshop-Based Planning Support,2015
36738,CUDA Acceleration for AVS2 Loop Filtering,2005
36739,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2013
36740,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2014
36741,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2002
36742,Join algorithms on GPUs: A revisit after seven years,2014
36743,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2004
36744,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2000
36745,Simulation of parallel similarity measure computations for large data sets,2019
36746,Fast LZW Compression Using a GPU,2000
36747,Accelerating Apache Hive with MPI for Data Warehouse Systems,2008
36748,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2006
36749,Collective Computing for Scientific Big Data Analysis,2019
36750,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2004
36751,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2005
36752,Large-Scale Reservoir Simulations on Parallel Computers,2019
36753,Spatial data processing with MapReduce,2003
36754,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2015
36755,High Performance Offline and Online Distributed Collaborative Filtering,2012
36756,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2015
36757,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2017
36758,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2015
36759,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2005
36760,Driving big data with big compute,2005
36761,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2012
36762,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2000
36763,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2011
36764,SCALER: Scalable parallel file write in HDFS,2015
36765,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2013
36766,Feliss: Flexible distributed computing framework with light-weight checkpointing,2007
36767,FlexiMod: Flexible Coexistence Support for Programming Models,2013
36768,Accelerating HEVC Motion Estimation Using GPU,2003
36769,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2016
36770,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2004
36771,Using Iterative MapReduce for Parallel Virtual Screening,2001
36772,Performance modeling in CUDA streams a A means for high-throughput data processing,2013
36773,Super-fast parallel eigenface implementation on GPU for face recognition,2010
36774,Efficient implementation of apriori algorithm on HDFS using GPU,2005
36775,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2008
36776,Social Network analysis on Sina Weibo based on K-means algorithm,2012
36777,A Novel Scalable DBSCAN Algorithm with Spark,2012
36778,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2014
36779,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2011
36780,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2012
36781,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2013
36782,Energy efficient job co-scheduling for high-performance parallel computing clusters,2015
36783,MPI derived datatypes and data communication analysis in meteorological applications,2003
36784,A general accelerated R package using GPU,2002
36785,Remote GPU Virtualization: Is It Useful?,2009
36786,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2006
36787,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2013
36788,Fast LZW Compression Using a GPU,2003
36789,Spatial data processing with MapReduce,2013
36790,The extraction of feature points from DEM geographic data in Cloud Computing environment,2004
36791,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2005
36792,"A parallel algorithm for LZW decompression""",2002
36793,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2012
36794,A performance characterization of streaming computing on supercomputers,2002
36795,GiGA: Giraph-based genome assembler for gigabase scale genomes,2010
36796,Efficient evidence accumulation clustering for large datasets,2005
36797,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2019
36798,Big data computation for workshop-based planning support,2009
36799,Join algorithms on GPUs: A revisit after seven years,2012
36800,Collective Computing for Scientific Big Data Analysis,2019
36801,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2016
36802,Comparison of hardware accelerators for some ALICE online computing applications,2004
36803,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2000
36804,Fault tolerant MapReduce-MPI for HPC clusters,2007
36805,Examining recent many-core architectures and programming models using SHOC,2005
36806,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2005
36807,Parallelizing the deflate compression algorithm on GPU,2015
36808,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs,2008
36809,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2011
36810,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics,2000
36811,Super-fast parallel eigenface implementation on GPU for face recognition,2000
36812,Parallel breadth first search on GPU clusters,2011
36813,Performance modeling in CUDA streams - A means for high-throughput data processing,2003
36814,K-Balanced sorting and skew join in MPI and MapReduce,2008
36815,CUDAGA: A portable parallel programming model for GPU cluster,2019
36816,A hybrid MPI+OpenMP application for processing big trajectory data,2014
36817,MPJ express meets YARN: Towards Java HPC on Hadoop systems,2000
36818,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf,2003
36819,On scalable data mining techniques for earth science,2000
36820,Reservoir simulation prototyping platform for high performance computing,2012
36821,Accelerating Apache Hive with MPI for Data Warehouse Systems,2019
36822,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2018
36823,GPU accelerated dynamic functional connectivity analysis for functional MRI data,2009
36824,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems,2014
36825,Gerbil: MPI+YARN,2008
36826,A GPU-accelerated density-based clustering algorithm,2005
36827,Accelerating keyword search for big RDF web data on many-core systems,2006
36828,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases,2010
36829,Efficient implementation of apriori algorithm on HDFS using GPU,2005
36830,UNIO: A unified I/O system framework for hybrid scientific workflow,2007
36831,Optimize parallel data access in big data processing,2008
36832,FlexiMod: Flexible coexistence support for programming models,2004
36833,A faster and intelligent steganography detection using graphics processing unit in cloud,2008
36834,GPU implementation of the simplex identification via split augmented Lagrangian,2002
36835,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards,2015
36836,Visual exploration of data with multithread MIC computer architectures,2016
36837,MapReduce: Simplified Data Analysis of Big Data,2008
36838,SoC-based pattern recognition systems for Non Destructive Testing,2009
36839,Handling big data efficiently by using map reduce technique,2015
36840,Enabling vehicular data with distributed machine learning,2010
36841,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI,2005
36842,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2016
36843,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2000
36844,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud,2003
36845,SCALER: Scalable parallel file write in HDFS,2019
36846,DataMPI: Extending MPI to hadoop-like big data computing,2000
36847,Towards an energy-efficient tool for processing the big data,2009
36848,Design and optimization of a big data computing framework based on CPU/GPU cluster,2012
36849,Machine learning big data framework and analytics for big data problems,2000
36850,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2014
36851,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2007
36852,Performance benefits of dataMPI: A case study with bigdatabench,2013
36853,Performance Benefits of DataMPI: A Case Study with BigDataBench,2012
36854,Analysis and acceleration of NTRU lattice-based cryptographic system,2000
36855,Towards a collective layer in the big data stack,2013
36856,GPU-based regression analysis on sparse grids,2001
36857,MPI for Big Data: New tricks for an old dog,2004
36858,DSIMBench: A benchmark for microarray data using R,2003
36859,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2000
36860,Distributed stochastic ADMM for matrix factorization,2001
36861,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2005
36862,SDAFT: A novel scalable data access framework for parallel BLAST,2002
36863,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2019
36864,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2000
36865,Parallelizing K-means algorithm for 1-D data using MPI,2014
36866,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2015
36867,A CUDA-enabled hadoop cluster for fast distributed image processing,2001
36868,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2013
36869,GPU accelerated item-based collaborative filtering for big-data applications,2012
36870,Experimental framework for searching large RDF on GPUs based on key-value storage,2015
36871,"Hardware for big data""",2016
36872,Hash match on GPU,2010
36873,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2014
36874,Using iterative MapReduce for parallel virtual screening,2005
36875,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results,2016
36876,Distributed kernel matrix approximation and implementation using message passing interface,2009
36877,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets,2015
36878,Driving big data with big compute,2014
36879,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime,2019
36880,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2006
36881,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2006
36882,Performance benefits of dataMPI: A case study with bigdatabench,2003
36883,Performance Benefits of DataMPI: A Case Study with BigDataBench,2017
36884,Analysis and acceleration of NTRU lattice-based cryptographic system,2011
36885,Towards a collective layer in the big data stack,2018
36886,GPU-based regression analysis on sparse grids,2005
36887,MPI for Big Data: New tricks for an old dog,2003
36888,DSIMBench: A benchmark for microarray data using R,2011
36889,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2015
36890,Distributed stochastic ADMM for matrix factorization,2008
36891,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2012
36892,SDAFT: A novel scalable data access framework for parallel BLAST,2018
36893,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2019
36894,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2000
36895,Parallelizing K-means algorithm for 1-D data using MPI,2003
36896,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2009
36897,A CUDA-enabled hadoop cluster for fast distributed image processing,2006
36898,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2018
36899,GPU accelerated item-based collaborative filtering for big-data applications,2014
36900,GPU accelerated item-based collaborative filtering for big-data applications,2002
36901,Experimental framework for searching large RDF on GPUs based on key-value storage,2002
36902,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2007
36903,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2009
36904,A system for large-scale visualization of streaming Doppler data,2017
36905,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2010
36906,Parallel Breadth First Search on GPU clusters,2009
36907,The extraction of feature points from DEM geographic data in Cloud Computing environment,2003
36908,Software platform VAR for heterogeneous GPGPU-systems,2011
36909,A CUDA-enabled Hadoop cluster for fast distributed image processing,2014
36910,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2007
36911,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2005
36912,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2000
36913,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2019
36914,GPU accelerated item-based collaborative filtering for big-data applications,2019
36915,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2015
36916,Remote GPU Virtualization: Is It Useful?,2000
36917,Towards an Energy-Efficient Tool for Processing the Big Data,2016
36918,GERBIL: MPI+YARN,2006
36919,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2011
36920,k-Balanced sorting and skew join in MPI and MapReduce,2007
36921,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2002
36922,Watershed reengineering: Making Streams Programmable,2014
36923,Analysis and acceleration of NTRU lattice-based cryptographic system,2002
36924,Handling Big Data Efficiently by Using Map Reduce Technique,2004
36925,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2010
36926,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2019
36927,A GPU-accelerated Density-Based Clustering Algorithm,2013
36928,An Empirical Study on BLAST Parallel Acceleration,2018
36929,Optimize Parallel Data Access in Big Data Processing,2003
36930,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2007
36931,Accelerating Complex Event Processing through GPUs,2005
36932,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2017
36933,Towards a Collective Layer in the Big Data Stack,2016
36934,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2000
36935,Hash match on GPU,2018
36936,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2015
36937,Big Data Computation for Workshop-Based Planning Support,2018
36938,CUDA Acceleration for AVS2 Loop Filtering,2007
36939,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2013
36940,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2009
36941,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2015
36942,Join algorithms on GPUs: A revisit after seven years,2019
36943,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2009
36944,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2010
36945,Simulation of parallel similarity measure computations for large data sets,2006
36946,Fast LZW Compression Using a GPU,2001
36947,Accelerating Apache Hive with MPI for Data Warehouse Systems,2014
36948,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2011
36949,Collective Computing for Scientific Big Data Analysis,2008
36950,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2015
36951,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2008
36952,Large-Scale Reservoir Simulations on Parallel Computers,2004
36953,Spatial data processing with MapReduce,2002
36954,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2012
36955,High Performance Offline and Online Distributed Collaborative Filtering,2010
36956,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2009
36957,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2018
36958,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2010
36959,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2014
36960,Driving big data with big compute,2019
36961,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2014
36962,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2018
36963,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2017
36964,SCALER: Scalable parallel file write in HDFS,2009
36965,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2006
36966,Feliss: Flexible distributed computing framework with light-weight checkpointing,2002
36967,FlexiMod: Flexible Coexistence Support for Programming Models,2008
36968,Accelerating HEVC Motion Estimation Using GPU,2017
36969,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2008
36970,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2012
36971,Using Iterative MapReduce for Parallel Virtual Screening,2008
36972,Performance modeling in CUDA streams a A means for high-throughput data processing,2012
36973,Super-fast parallel eigenface implementation on GPU for face recognition,2000
36974,Efficient implementation of apriori algorithm on HDFS using GPU,2008
36975,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2006
36976,Social Network analysis on Sina Weibo based on K-means algorithm,2010
36977,A Novel Scalable DBSCAN Algorithm with Spark,2006
36978,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2014
36979,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2000
36980,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2010
36981,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2003
36982,Energy efficient job co-scheduling for high-performance parallel computing clusters,2007
36983,MPI derived datatypes and data communication analysis in meteorological applications,2005
36984,A general accelerated R package using GPU,2004
36985,Remote GPU Virtualization: Is It Useful?,2010
36986,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2005
36987,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2003
36988,Fast LZW Compression Using a GPU,2008
36989,Spatial data processing with MapReduce,2004
36990,The extraction of feature points from DEM geographic data in Cloud Computing environment,2003
36991,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2001
36992,"A parallel algorithm for LZW decompression""",2014
36993,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2017
36994,A performance characterization of streaming computing on supercomputers,2016
36995,GiGA: Giraph-based genome assembler for gigabase scale genomes,2012
36996,Efficient evidence accumulation clustering for large datasets,2015
36997,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2018
36998,Big data computation for workshop-based planning support,2001
36999,Join algorithms on GPUs: A revisit after seven years,2016
37000,Join algorithms on GPUs: A revisit after seven years,2012
37001,Experimental framework for searching large RDF on GPUs based on key-value storage,2010
37002,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2003
37003,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2000
37004,A system for large-scale visualization of streaming Doppler data,2016
37005,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2000
37006,Parallel Breadth First Search on GPU clusters,2005
37007,The extraction of feature points from DEM geographic data in Cloud Computing environment,2003
37008,Software platform VAR for heterogeneous GPGPU-systems,2004
37009,A CUDA-enabled Hadoop cluster for fast distributed image processing,2003
37010,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2003
37011,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2012
37012,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2016
37013,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2016
37014,GPU accelerated item-based collaborative filtering for big-data applications,2014
37015,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2014
37016,Remote GPU Virtualization: Is It Useful?,2015
37017,Towards an Energy-Efficient Tool for Processing the Big Data,2009
37018,GERBIL: MPI+YARN,2003
37019,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2011
37020,k-Balanced sorting and skew join in MPI and MapReduce,2009
37021,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2000
37022,Watershed reengineering: Making Streams Programmable,2018
37023,Analysis and acceleration of NTRU lattice-based cryptographic system,2002
37024,Handling Big Data Efficiently by Using Map Reduce Technique,2014
37025,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2003
37026,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2003
37027,A GPU-accelerated Density-Based Clustering Algorithm,2007
37028,An Empirical Study on BLAST Parallel Acceleration,2007
37029,Optimize Parallel Data Access in Big Data Processing,2005
37030,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2008
37031,Accelerating Complex Event Processing through GPUs,2006
37032,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2003
37033,Towards a Collective Layer in the Big Data Stack,2005
37034,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2014
37035,Hash match on GPU,2010
37036,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2007
37037,Big Data Computation for Workshop-Based Planning Support,2001
37038,CUDA Acceleration for AVS2 Loop Filtering,2010
37039,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2000
37040,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2008
37041,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2008
37042,Join algorithms on GPUs: A revisit after seven years,2017
37043,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2018
37044,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2011
37045,Simulation of parallel similarity measure computations for large data sets,2009
37046,Fast LZW Compression Using a GPU,2002
37047,Accelerating Apache Hive with MPI for Data Warehouse Systems,2014
37048,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2001
37049,Collective Computing for Scientific Big Data Analysis,2015
37050,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2014
37051,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2017
37052,Large-Scale Reservoir Simulations on Parallel Computers,2008
37053,Spatial data processing with MapReduce,2003
37054,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2009
37055,High Performance Offline and Online Distributed Collaborative Filtering,2010
37056,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2006
37057,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2016
37058,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2018
37059,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2012
37060,Driving big data with big compute,2003
37061,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2018
37062,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2009
37063,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2012
37064,SCALER: Scalable parallel file write in HDFS,2008
