9374,Using iterative MapReduce for parallel virtual screening
9375,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
9376,Distributed kernel matrix approximation and implementation using message passing interface
9377,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
9378,Driving big data with big compute
9379,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
9380,Efficient data classification by GPU-accelerated linear mean squared slack minimization
9381,Scalable CAIM discretization on multiple GPUs using concurrent kernels
9382,Performance benefits of dataMPI: A case study with bigdatabench
9383,Performance Benefits of DataMPI: A Case Study with BigDataBench
9384,Analysis and acceleration of NTRU lattice-based cryptographic system
9385,Towards a collective layer in the big data stack
9386,GPU-based regression analysis on sparse grids
9387,MPI for Big Data: New tricks for an old dog
9388,DSIMBench: A benchmark for microarray data using R
9389,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
9390,Distributed stochastic ADMM for matrix factorization
9391,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
9392,SDAFT: A novel scalable data access framework for parallel BLAST
9393,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
9394,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9395,Parallelizing K-means algorithm for 1-D data using MPI
9396,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
9397,A CUDA-enabled hadoop cluster for fast distributed image processing
9398,Lit: A high performance massive data computing framework based on CPU/GPU cluster
9399,GPU accelerated item-based collaborative filtering for big-data applications
9400,GPU accelerated item-based collaborative filtering for big-data applications
9401,Experimental framework for searching large RDF on GPUs based on key-value storage
9402,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface
9403,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
9404,A system for large-scale visualization of streaming Doppler data
9405,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud
9406,Parallel Breadth First Search on GPU clusters
9407,The extraction of feature points from DEM geographic data in Cloud Computing environment
9408,Software platform VAR for heterogeneous GPGPU-systems
9409,A CUDA-enabled Hadoop cluster for fast distributed image processing
9410,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
9411,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling
9412,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
9413,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime
9414,GPU accelerated item-based collaborative filtering for big-data applications
9415,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing
9416,Remote GPU Virtualization: Is It Useful?
9417,Towards an Energy-Efficient Tool for Processing the Big Data
9418,GERBIL: MPI+YARN
9419,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data
9420,k-Balanced sorting and skew join in MPI and MapReduce
9421,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data
9422,Watershed reengineering: Making Streams Programmable
9423,Analysis and acceleration of NTRU lattice-based cryptographic system
9424,Handling Big Data Efficiently by Using Map Reduce Technique
9425,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster
9426,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures
9427,A GPU-accelerated Density-Based Clustering Algorithm
9428,An Empirical Study on BLAST Parallel Acceleration
9429,Optimize Parallel Data Access in Big Data Processing
9430,Parallelizing K-Means Algorithm for 1-D Data Using MPI
9431,Accelerating Complex Event Processing through GPUs
9432,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm
9433,Towards a Collective Layer in the Big Data Stack
9434,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
9435,Hash match on GPU
9436,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications
9437,Big Data Computation for Workshop-Based Planning Support
9438,CUDA Acceleration for AVS2 Loop Filtering
9439,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9440,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9441,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
9442,Join algorithms on GPUs: A revisit after seven years
9443,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
9444,Efficient data classification by GPU-accelerated linear mean squared slack minimization
9445,Simulation of parallel similarity measure computations for large data sets
9446,Fast LZW Compression Using a GPU
9447,Accelerating Apache Hive with MPI for Data Warehouse Systems
9448,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
9449,Collective Computing for Scientific Big Data Analysis
9450,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce
9451,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging
9452,Large-Scale Reservoir Simulations on Parallel Computers
9453,Spatial data processing with MapReduce
9454,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries
9455,High Performance Offline and Online Distributed Collaborative Filtering
9456,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets
9457,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning
9458,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos
9459,DataMPI: Extending MPI to Hadoop-Like Big Data Computing
9460,Driving big data with big compute
9461,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications
9462,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?
9463,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot
9464,SCALER: Scalable parallel file write in HDFS
9465,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
9466,Feliss: Flexible distributed computing framework with light-weight checkpointing
9467,FlexiMod: Flexible Coexistence Support for Programming Models
9468,Accelerating HEVC Motion Estimation Using GPU
9469,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
9470,Lit: A high performance massive data computing framework based on CPU/GPU cluster
9471,Using Iterative MapReduce for Parallel Virtual Screening
9472,Performance modeling in CUDA streams â€” A means for high-throughput data processing
9473,Super-fast parallel eigenface implementation on GPU for face recognition
9474,Efficient implementation of apriori algorithm on HDFS using GPU
9475,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
9476,Social Network analysis on Sina Weibo based on K-means algorithm
9477,A Novel Scalable DBSCAN Algorithm with Spark
9478,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
9479,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
9480,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
9481,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
9482,Energy efficient job co-scheduling for high-performance parallel computing clusters
9483,MPI derived datatypes and data communication analysis in meteorological applications
9484,A general accelerated R package using GPU
9485,Remote GPU Virtualization: Is It Useful?
9486,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
9487,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
9488,Fast LZW Compression Using a GPU
9489,Spatial data processing with MapReduce
9490,The extraction of feature points from DEM geographic data in Cloud Computing environment
9491,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
9492,A parallel algorithm for LZW decompression"
9493,Kernel optimization on short-range potentials computations in molecular dynamics simulations
9494,A performance characterization of streaming computing on supercomputers
9495,GiGA: Giraph-based genome assembler for gigabase scale genomes
9496,Efficient evidence accumulation clustering for large datasets
9497,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
9498,Big data computation for workshop-based planning support
9499,Join algorithms on GPUs: A revisit after seven years
9500,Collective Computing for Scientific Big Data Analysis
9501,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
9502,Comparison of hardware accelerators for some ALICE online computing applications
9503,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
9504,Fault tolerant MapReduce-MPI for HPC clusters
9505,Examining recent many-core architectures and programming models using SHOC
9506,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
9507,Parallelizing the deflate compression algorithm on GPU
9508,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
9509,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
9510,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
9511,Super-fast parallel eigenface implementation on GPU for face recognition
9512,Parallel breadth first search on GPU clusters
9513,Performance modeling in CUDA streams - A means for high-throughput data processing
9514,K-Balanced sorting and skew join in MPI and MapReduce
9515,CUDAGA: A portable parallel programming model for GPU cluster
9516,A hybrid MPI+OpenMP application for processing big trajectory data
9517,MPJ express meets YARN: Towards Java HPC on Hadoop systems
9518,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
9519,On scalable data mining techniques for earth science
9520,Reservoir simulation prototyping platform for high performance computing
9521,Accelerating Apache Hive with MPI for Data Warehouse Systems
9522,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
9523,GPU accelerated dynamic functional connectivity analysis for functional MRI data
9524,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
9525,Gerbil: MPI+YARN
9526,A GPU-accelerated density-based clustering algorithm
9527,Accelerating keyword search for big RDF web data on many-core systems
9528,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
9529,Efficient implementation of apriori algorithm on HDFS using GPU
9530,UNIO: A unified I/O system framework for hybrid scientific workflow
9531,Optimize parallel data access in big data processing
9532,FlexiMod: Flexible coexistence support for programming models
9533,A faster and intelligent steganography detection using graphics processing unit in cloud
9534,GPU implementation of the simplex identification via split augmented Lagrangian
9535,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
9536,Visual exploration of data with multithread MIC computer architectures
9537,MapReduce: Simplified Data Analysis of Big Data
9538,SoC-based pattern recognition systems for Non Destructive Testing
9539,Handling big data efficiently by using map reduce technique
9540,Enabling vehicular data with distributed machine learning
9541,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
9542,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
9543,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
9544,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
9545,SCALER: Scalable parallel file write in HDFS
9546,DataMPI: Extending MPI to hadoop-like big data computing
9547,Towards an energy-efficient tool for processing the big data
9548,Design and optimization of a big data computing framework based on CPU/GPU cluster
9549,Machine learning big data framework and analytics for big data problems
9550,Efficient data classification by GPU-accelerated linear mean squared slack minimization
9551,Scalable CAIM discretization on multiple GPUs using concurrent kernels
9552,Performance benefits of dataMPI: A case study with bigdatabench
9553,Performance Benefits of DataMPI: A Case Study with BigDataBench
9554,Analysis and acceleration of NTRU lattice-based cryptographic system
9555,Towards a collective layer in the big data stack
9556,GPU-based regression analysis on sparse grids
9557,MPI for Big Data: New tricks for an old dog
9558,DSIMBench: A benchmark for microarray data using R
9559,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
9560,Distributed stochastic ADMM for matrix factorization
9561,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
9562,SDAFT: A novel scalable data access framework for parallel BLAST
9563,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
9564,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9565,Parallelizing K-means algorithm for 1-D data using MPI
9566,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
9567,A CUDA-enabled hadoop cluster for fast distributed image processing
9568,Lit: A high performance massive data computing framework based on CPU/GPU cluster
9569,GPU accelerated item-based collaborative filtering for big-data applications
9570,Experimental framework for searching large RDF on GPUs based on key-value storage
9571,Hardware for big data"
9572,Hash match on GPU
9573,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
9574,Using iterative MapReduce for parallel virtual screening
9575,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
9576,Distributed kernel matrix approximation and implementation using message passing interface
9577,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
9578,Driving big data with big compute
9579,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
9580,Efficient data classification by GPU-accelerated linear mean squared slack minimization
9581,Scalable CAIM discretization on multiple GPUs using concurrent kernels
9582,Performance benefits of dataMPI: A case study with bigdatabench
9583,Performance Benefits of DataMPI: A Case Study with BigDataBench
9584,Analysis and acceleration of NTRU lattice-based cryptographic system
9585,Towards a collective layer in the big data stack
9586,GPU-based regression analysis on sparse grids
9587,MPI for Big Data: New tricks for an old dog
9588,DSIMBench: A benchmark for microarray data using R
9589,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
9590,Distributed stochastic ADMM for matrix factorization
9591,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
9592,SDAFT: A novel scalable data access framework for parallel BLAST
9593,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
9594,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9595,Parallelizing K-means algorithm for 1-D data using MPI
9596,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
9597,A CUDA-enabled hadoop cluster for fast distributed image processing
9598,Lit: A high performance massive data computing framework based on CPU/GPU cluster
9599,GPU accelerated item-based collaborative filtering for big-data applications
9600,Collective Computing for Scientific Big Data Analysis
9601,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
9602,Comparison of hardware accelerators for some ALICE online computing applications
9603,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
9604,Fault tolerant MapReduce-MPI for HPC clusters
9605,Examining recent many-core architectures and programming models using SHOC
9606,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
9607,Parallelizing the deflate compression algorithm on GPU
9608,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
9609,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
9610,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
9611,Super-fast parallel eigenface implementation on GPU for face recognition
9612,Parallel breadth first search on GPU clusters
9613,Performance modeling in CUDA streams - A means for high-throughput data processing
9614,K-Balanced sorting and skew join in MPI and MapReduce
9615,CUDAGA: A portable parallel programming model for GPU cluster
9616,A hybrid MPI+OpenMP application for processing big trajectory data
9617,MPJ express meets YARN: Towards Java HPC on Hadoop systems
9618,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
9619,On scalable data mining techniques for earth science
9620,Reservoir simulation prototyping platform for high performance computing
9621,Accelerating Apache Hive with MPI for Data Warehouse Systems
9622,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
9623,GPU accelerated dynamic functional connectivity analysis for functional MRI data
9624,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
9625,Gerbil: MPI+YARN
9626,A GPU-accelerated density-based clustering algorithm
9627,Accelerating keyword search for big RDF web data on many-core systems
9628,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
9629,Efficient implementation of apriori algorithm on HDFS using GPU
9630,UNIO: A unified I/O system framework for hybrid scientific workflow
9631,Optimize parallel data access in big data processing
9632,FlexiMod: Flexible coexistence support for programming models
9633,A faster and intelligent steganography detection using graphics processing unit in cloud
9634,GPU implementation of the simplex identification via split augmented Lagrangian
9635,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
9636,Visual exploration of data with multithread MIC computer architectures
9637,MapReduce: Simplified Data Analysis of Big Data
9638,SoC-based pattern recognition systems for Non Destructive Testing
9639,Handling big data efficiently by using map reduce technique
9640,Enabling vehicular data with distributed machine learning
9641,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
9642,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
9643,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
9644,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
9645,SCALER: Scalable parallel file write in HDFS
9646,DataMPI: Extending MPI to hadoop-like big data computing
9647,Towards an energy-efficient tool for processing the big data
9648,Design and optimization of a big data computing framework based on CPU/GPU cluster
9649,Machine learning big data framework and analytics for big data problems
9650,Efficient data classification by GPU-accelerated linear mean squared slack minimization
9651,Scalable CAIM discretization on multiple GPUs using concurrent kernels
9652,Performance benefits of dataMPI: A case study with bigdatabench
9653,Performance Benefits of DataMPI: A Case Study with BigDataBench
9654,Analysis and acceleration of NTRU lattice-based cryptographic system
9655,Towards a collective layer in the big data stack
9656,GPU-based regression analysis on sparse grids
9657,MPI for Big Data: New tricks for an old dog
9658,DSIMBench: A benchmark for microarray data using R
9659,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
9660,Distributed stochastic ADMM for matrix factorization
9661,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
9662,SDAFT: A novel scalable data access framework for parallel BLAST
9663,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
9664,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9665,Parallelizing K-means algorithm for 1-D data using MPI
9666,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
9667,A CUDA-enabled hadoop cluster for fast distributed image processing
9668,Lit: A high performance massive data computing framework based on CPU/GPU cluster
9669,GPU accelerated item-based collaborative filtering for big-data applications
9670,Experimental framework for searching large RDF on GPUs based on key-value storage
9671,Hardware for big data"
9672,Hash match on GPU
9673,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
9674,Using iterative MapReduce for parallel virtual screening
9675,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
9676,Distributed kernel matrix approximation and implementation using message passing interface
9677,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
9678,Driving big data with big compute
9679,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
9680,Efficient data classification by GPU-accelerated linear mean squared slack minimization
9681,Scalable CAIM discretization on multiple GPUs using concurrent kernels
9682,Performance benefits of dataMPI: A case study with bigdatabench
9683,Performance Benefits of DataMPI: A Case Study with BigDataBench
9684,Analysis and acceleration of NTRU lattice-based cryptographic system
9685,Towards a collective layer in the big data stack
9686,GPU-based regression analysis on sparse grids
9687,MPI for Big Data: New tricks for an old dog
9688,DSIMBench: A benchmark for microarray data using R
9689,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
9690,Distributed stochastic ADMM for matrix factorization
9691,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
9692,SDAFT: A novel scalable data access framework for parallel BLAST
9693,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
9694,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9695,Parallelizing K-means algorithm for 1-D data using MPI
9696,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
9697,A CUDA-enabled hadoop cluster for fast distributed image processing
9698,Lit: A high performance massive data computing framework based on CPU/GPU cluster
9699,GPU accelerated item-based collaborative filtering for big-data applications
9700,GPU accelerated item-based collaborative filtering for big-data applications
9701,Experimental framework for searching large RDF on GPUs based on key-value storage
9702,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface
9703,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
9704,A system for large-scale visualization of streaming Doppler data
9705,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud
9706,Parallel Breadth First Search on GPU clusters
9707,The extraction of feature points from DEM geographic data in Cloud Computing environment
9708,Software platform VAR for heterogeneous GPGPU-systems
9709,A CUDA-enabled Hadoop cluster for fast distributed image processing
9710,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
9711,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling
9712,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
9713,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime
9714,GPU accelerated item-based collaborative filtering for big-data applications
9715,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing
9716,Remote GPU Virtualization: Is It Useful?
9717,Towards an Energy-Efficient Tool for Processing the Big Data
9718,GERBIL: MPI+YARN
9719,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data
9720,k-Balanced sorting and skew join in MPI and MapReduce
9721,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data
9722,Watershed reengineering: Making Streams Programmable
9723,Analysis and acceleration of NTRU lattice-based cryptographic system
9724,Handling Big Data Efficiently by Using Map Reduce Technique
9725,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster
9726,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures
9727,A GPU-accelerated Density-Based Clustering Algorithm
9728,An Empirical Study on BLAST Parallel Acceleration
9729,Optimize Parallel Data Access in Big Data Processing
9730,Parallelizing K-Means Algorithm for 1-D Data Using MPI
9731,Accelerating Complex Event Processing through GPUs
9732,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm
9733,Towards a Collective Layer in the Big Data Stack
9734,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
9735,Hash match on GPU
9736,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications
9737,Big Data Computation for Workshop-Based Planning Support
9738,CUDA Acceleration for AVS2 Loop Filtering
9739,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
9740,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
9741,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
9742,Join algorithms on GPUs: A revisit after seven years
9743,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
9744,Efficient data classification by GPU-accelerated linear mean squared slack minimization
9745,Simulation of parallel similarity measure computations for large data sets
9746,Fast LZW Compression Using a GPU
9747,Accelerating Apache Hive with MPI for Data Warehouse Systems
9748,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
9749,Collective Computing for Scientific Big Data Analysis
9750,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce
9751,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging
9752,Large-Scale Reservoir Simulations on Parallel Computers
9753,Spatial data processing with MapReduce
9754,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries
9755,High Performance Offline and Online Distributed Collaborative Filtering
9756,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets
9757,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning
9758,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos
9759,DataMPI: Extending MPI to Hadoop-Like Big Data Computing
9760,Driving big data with big compute
9761,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications
9762,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?
9763,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot
9764,SCALER: Scalable parallel file write in HDFS
9765,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
9766,Feliss: Flexible distributed computing framework with light-weight checkpointing
9767,FlexiMod: Flexible Coexistence Support for Programming Models
9768,Accelerating HEVC Motion Estimation Using GPU
9769,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
9770,Lit: A high performance massive data computing framework based on CPU/GPU cluster
9771,Using Iterative MapReduce for Parallel Virtual Screening
9772,Performance modeling in CUDA streams â€” A means for high-throughput data processing
9773,Super-fast parallel eigenface implementation on GPU for face recognition
9774,Efficient implementation of apriori algorithm on HDFS using GPU
9775,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
9776,Social Network analysis on Sina Weibo based on K-means algorithm
9777,A Novel Scalable DBSCAN Algorithm with Spark
9778,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
9779,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
9780,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
9781,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
9782,Energy efficient job co-scheduling for high-performance parallel computing clusters
9783,MPI derived datatypes and data communication analysis in meteorological applications
9784,A general accelerated R package using GPU
9785,Remote GPU Virtualization: Is It Useful?
9786,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
9787,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
9788,Fast LZW Compression Using a GPU
9789,Spatial data processing with MapReduce
9790,The extraction of feature points from DEM geographic data in Cloud Computing environment
9791,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
9792,A parallel algorithm for LZW decompression"
9793,Kernel optimization on short-range potentials computations in molecular dynamics simulations
9794,A performance characterization of streaming computing on supercomputers
9795,GiGA: Giraph-based genome assembler for gigabase scale genomes
9796,Efficient evidence accumulation clustering for large datasets
9797,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
9798,Big data computation for workshop-based planning support
9799,Join algorithms on GPUs: A revisit after seven years
9800,Collective Computing for Scientific Big Data Analysis
9801,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
9802,Comparison of hardware accelerators for some ALICE online computing applications
9803,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
9804,Fault tolerant MapReduce-MPI for HPC clusters
9805,Examining recent many-core architectures and programming models using SHOC
9806,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
9807,Parallelizing the deflate compression algorithm on GPU
9808,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
9809,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
9810,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
9811,Super-fast parallel eigenface implementation on GPU for face recognition
9812,Parallel breadth first search on GPU clusters
9813,Performance modeling in CUDA streams - A means for high-throughput data processing
9814,K-Balanced sorting and skew join in MPI and MapReduce
9815,CUDAGA: A portable parallel programming model for GPU cluster
9816,A hybrid MPI+OpenMP application for processing big trajectory data
9817,MPJ express meets YARN: Towards Java HPC on Hadoop systems
9818,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
9819,On scalable data mining techniques for earth science
9820,Reservoir simulation prototyping platform for high performance computing
9821,Accelerating Apache Hive with MPI for Data Warehouse Systems
9822,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
9823,GPU accelerated dynamic functional connectivity analysis for functional MRI data
9824,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
9825,Gerbil: MPI+YARN
9826,A GPU-accelerated density-based clustering algorithm
9827,Accelerating keyword search for big RDF web data on many-core systems
9828,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
9829,Efficient implementation of apriori algorithm on HDFS using GPU
9830,UNIO: A unified I/O system framework for hybrid scientific workflow
9831,Optimize parallel data access in big data processing
9832,FlexiMod: Flexible coexistence support for programming models
9833,A faster and intelligent steganography detection using graphics processing unit in cloud
9834,GPU implementation of the simplex identification via split augmented Lagrangian
9835,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
9836,Visual exploration of data with multithread MIC computer architectures
9837,MapReduce: Simplified Data Analysis of Big Data
9838,SoC-based pattern recognition systems for Non Destructive Testing
9839,Handling big data efficiently by using map reduce technique
9840,Enabling vehicular data with distributed machine learning
